Chassis_location,Chassis_hostname,Chassis_serial_num,OA1_name,OA1_ip,OA2_name,OA2_ip,Chassis_bay,Bay_empty,Bay_hostname,Bay_ip,ILO_type,ILO_fw,Blade_hostname,Blade_serial_num,Blade_status,Power_state,Blade_type
IEAT01-00-0015/07*005, ieatc7000-363, CZ3715WHDJ, ieatc7000-363oa1, 10.141.4.234, ieatc7000-363oa2, 10.141.4.235, 13, N, ieatc7000-363b13ilo.athtem.eei.ericsson.se, 10.141.4.254, iLO4, 2.81, Unknown, CZ3715WHEX, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/07*005, ieatc7000-363, CZ3715WHDJ, ieatc7000-363oa1, 10.141.4.234, ieatc7000-363oa2, 10.141.4.235, 14, N, ieatc7000-363b14ilo.athtem.eei.ericsson.se, 10.141.4.255, iLO4, 2.81, ieatrcxb6973, CZ3715WHF2, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/07*005, ieatc7000-363, CZ3715WHDJ, ieatc7000-363oa1, 10.141.4.234, ieatc7000-363oa2, 10.141.4.235, 15, Y
IEAT01-00-0015/07*005, ieatc7000-363, CZ3715WHDJ, ieatc7000-363oa1, 10.141.4.234, ieatc7000-363oa2, 10.141.4.235, 16, Y
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 1, N, ieatc7000-369b1ilo.athtem.eei.ericsson.se, 10.224.45.79, iLO4, 2.75, ieatesx7094.athtem.eei.ericsson.se, CZ3740WEED, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 2, N, ieatc7000-369b2ilo.athtem.eei.ericsson.se, 10.224.45.80, iLO4, 2.75, ieatesx7095.athtem.eei.ericsson.se, CZ3740WEEJ, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 3, N, ieatc7000-369b3ilo.athtem.eei.ericsson.se, 10.224.45.81, iLO4, 2.75, ieatesx7096.athtem.eei.ericsson.se, CZ3740WEEY, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 4, N, ieatc7000-369b4ilo.athtem.eei.ericsson.se, 10.224.45.82, iLO4, 2.75, ieatesx7097.athtem.eei.ericsson.se, CZ3740WEF3, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 5, N, ieatc7000-369b5ilo.athtem.eei.ericsson.se, 10.224.45.83, iLO4, 2.75, ieatesx7098.athtem.eei.ericsson.se, CZ3740WEFF, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 6, N, ieatc7000-369b6ilo.athtem.eei.ericsson.se, 10.224.45.84, iLO4, 2.75, ieatesx7099.athtem.eei.ericsson.se, CZ3740WEFL, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 7, N, ILOUSE6216FDW.athtem.eei.ericsson.se, 10.224.45.85, iLO4, 2.78, ieatesx7100, CZ3740WEH1, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 8, N, ILOCZ3740WEH5.athtem.eei.ericsson.se, 10.224.45.86, iLO4, 2.75, ieatesx7101.athtem.eei.ericsson.se, CZ3740WEH5, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 9, N, ILOCZ3740WEEN.athtem.eei.ericsson.se, 10.224.45.87, iLO4, 2.75, ieatesx7102.athtem.eei.ericsson.se, CZ3740WEEN, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 10, N, ILOCZ3740WEET.athtem.eei.ericsson.se, 10.224.45.88, iLO4, 2.75, ieatesx7103.athtem.eei.ericsson.se, CZ3740WEET, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 11, N, ILOCZ3740WEF7.athtem.eei.ericsson.se, 10.224.45.89, iLO4, 2.75, ieatesx7104.athtem.eei.ericsson.se, CZ3740WEF7, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 12, N, ILOCZ3740WEFB.athtem.eei.ericsson.se, 10.224.45.90, iLO4, 2.75, ieatesx7105.athtem.eei.ericsson.se, CZ3740WEFB, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 13, N, ILOCZ3740WEFR.athtem.eei.ericsson.se, 10.224.45.91, iLO4, 2.75, ieatesx7106.athtem.eei.ericsson.se, CZ3740WEFR, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 14, N, ILOCZ3740WEFW.athtem.eei.ericsson.se, 10.224.45.92, iLO4, 2.75, ieatesx7107.athtem.eei.ericsson.se, CZ3740WEFW, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 15, N, ILOCZ3740WEH9.athtem.eei.ericsson.se, 10.224.45.93, iLO4, 2.75, ieatesx7108.athtem.eei.ericsson.se, CZ3740WEH9, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/03*013, ieatc7000-369_Netsim, CZ3426842T, ieatc7000-369oa1, 10.224.45.71, ieatc7000-369oa2, 10.224.45.72, 16, N, ILOCZ3740WEHD.athtem.eei.ericsson.se, 10.224.45.94, iLO4, 2.75, ieatesx7109.athtem.eei.ericsson.se, CZ3740WEHD, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 1, N, ieatc7000-367b1ilo.athtem.eei.ericsson.se, 10.232.179.111, iLO4, 2.78, ieatbmb7216, CZ35251B6W, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 2, N, ieatc7000-367b2ilo.athtem.eei.ericsson.se, 10.232.179.112, iLO4, 2.78, ieatbmb7217, CZ36061589, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 3, N, ieatc7000-367b3ilo.athtem.eei.ericsson.se, 10.232.179.113, iLO4, 2.78, ieatbmb7218, CZ3606158H, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 4, N, ieatc7000-367b4ilo.athtem.eei.ericsson.se, 10.232.179.114, iLO4, 2.78, ieatbmb7219, CZ36494BAS, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 5, N, ieatc7000-367b5ilo.athtem.eei.ericsson.se, 10.232.179.115, iLO4, 2.78, ieatbmb7220, CZ36494B9P, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 6, N, ieatc7000-367b6ilo.athtem.eei.ericsson.se, 10.232.179.116, iLO4, 2.78, ieatbmb7221, CZ36494BAC, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 7, N, ieatc7000-367b7ilo.athtem.eei.ericsson.se, 10.232.179.117, iLO4, 2.78, ieatbmb7222, CZ36494BAL, Degraded, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 8, N, ieatc7000-367b8ilo.athtem.eei.ericsson.se, 10.232.179.118, iLO4, 2.78, ieatbmb7223, CZ36494BB2, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 9, N, ieatc7000-367b9ilo.athtem.eei.ericsson.se, 10.232.179.119, iLO4, 2.78, ieatbmb7224, CZ3809NWTT, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 10, N, ieatc7000-367b10ilo.athtem.eei.ericsson.se, 10.232.179.120, iLO4, 2.78, ieatbmb7225, CZ3809NWW5, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 11, Y
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 12, Y
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 13, Y
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 14, Y
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 15, Y
IEAT01-00-0012A/11*003, ieatc7000-367, CZ3717YX48, ieatc7000-367oa1, 10.232.179.103, ieatc7000-367oa2, 10.232.179.104, 16, Y
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 1, N, ieatc7000-370b1ilo.athtem.eei.ericsson.se, 10.224.52.112, iLO5, 1.46, ieatosk7110.athtem.eei.ericsson.se, CZ3739V1L2, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 2, N, ieatc7000-370b2ilo.athtem.eei.ericsson.se, 10.224.52.113, iLO5, 1.46, ieatosk7111.athtem.eei.ericsson.se, CZ3739V1L6, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 3, N, ieatc7000-370b3ilo.athtem.eei.ericsson.se, 10.224.52.114, iLO5, 2.63, ieatosk7112.athtem.eei.ericsson.se, CZ3739V1LK, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 4, N, ieatc7000-370b4ilo.athtem.eei.ericsson.se, 10.224.52.115, iLO5, 1.46, ieatosk7113.athtem.eei.ericsson.se, CZ3739V1LP, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 5, N, ieatc7000-370b5ilo.athtem.eei.ericsson.se, 10.224.52.116, iLO5, 1.46, ieatosk7114.athtem.eei.ericsson.se, CZ3739V1M4, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 6, N, ieatc7000-370b6ilo.athtem.eei.ericsson.se, 10.224.52.117, iLO5, 1.46, ieatosk7115.athtem.eei.ericsson.se, CZ3739V1M8, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 7, N, ieatc7000-370b7ilo.athtem.eei.ericsson.se, 10.224.52.118, iLO5, 1.46, ieatosk7116, CZ3739V1MM, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 8, N, ieatc7000-370b8ilo.athtem.eei.ericsson.se, 10.224.52.119, iLO5, 1.46, ieatosk7117, CZ3739V1MS, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 9, N, ieatc7000-370b9ilo.athtem.eei.ericsson.se, 10.224.52.120, iLO5, 1.46, ieatosk7118, CZ3739V1LA, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 10, N, ieatc7000-370b10ilo.athtem.eei.ericsson.se, 10.224.52.121, iLO5, 1.46, ieatosk7119, CZ3739V1LE, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 11, N, ieatc7000-370b11ilo.athtem.eei.ericsson.se, 10.224.52.122, iLO5, 1.46, ieatosk7120, CZ3739V1LV, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 12, N, ieatc7000-370b12ilo.athtem.eei.ericsson.se, 10.224.52.123, iLO5, 2.41, ieatosk7121, CZ3739V1M0, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 13, N, ieatc7000-370b13ilo.athtem.eei.ericsson.se, 10.224.52.124, iLO5, 1.46, ieatosk7122, CZ3739V1MC, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 14, N, ieatc7000-370b14ilo.athtem.eei.ericsson.se, 10.224.52.125, iLO5, 1.46, ieatosk7123, CZ3739V1MH, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 15, N, ieatc7000-370b15ilo.athtem.eei.ericsson.se, 10.224.52.126, iLO5, 1.46, ieatosk7124, CZ3739V1MX, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/07*009, ieatc7000-370, CZ3739V1L1, ieatc7000-370oa1, 10.224.52.106, ieatc7000-370oa2, 10.224.52.107, 16, N, ieatc7000-370b16ilo.athtem.eei.ericsson.se, 10.224.52.127, iLO5, 1.46, ieatosk7125, CZ3739V1N2, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 1, N, ieatc7000-375b1ilo.athtem.eei.ericsson.se, 10.232.86.129, iLO5, 2.55, ieatbm7200, CZ3803EJMD, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 2, N, ieatc7000-375b2ilo.athtem.eei.ericsson.se, 10.232.86.130, iLO5, 2.55, ieatbm7201, CZ3803EJMJ, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 3, N, ieatc7000-375b3ilo.athtem.eei.ericsson.se, 10.232.86.131, iLO5, 2.55, ieatbm7202, CZ3803EJMY, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 4, N, ieatc7000-375b4ilo.athtem.eei.ericsson.se, 10.232.86.132, iLO5, 2.55, ieatbm7203, CZ3803EJN3, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 5, N, ieatc7000-375b5ilo.athtem.eei.ericsson.se, 10.232.86.133, iLO5, 2.55, ieatbm7204, CZ3803EJNF, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 6, N, ieatc7000-375b6ilo.athtem.eei.ericsson.se, 10.232.86.134, iLO5, 2.55, ieatbm7205, CZ3803EJNL, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 7, N, ieatc7000-375b7ilo.athtem.eei.ericsson.se, 10.232.86.135, iLO5, 2.55, ieatbm7206, CZ3803EJP1, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 8, N, ieatc7000-375b8ilo.athtem.eei.ericsson.se, 10.232.86.136, iLO5, 2.55, ieatbm7207, CZ3803EJP5, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 9, N, ieatc7000-375b9ilo.athtem.eei.ericsson.se, 10.232.86.137, iLO5, 2.55, ieatbm7208, CZ3803EJMN, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 10, N, ieatc7000-375b10ilo.athtem.eei.ericsson.se, 10.232.86.138, iLO5, 2.55, ieatbm7209, CZ3803EJMT, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 11, N, ieatc7000-375b11ilo.athtem.eei.ericsson.se, 10.232.86.139, iLO5, 2.55, ieatbm7210, CZ3803EJN7, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 12, N, ieatc7000-375b12ilo.athtem.eei.ericsson.se, 10.232.86.140, iLO5, 2.55, ieatbm7211, CZ3803EJNB, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 13, N, ieatc7000-375b13ilo.athtem.eei.ericsson.se, 10.232.86.141, iLO5, 2.55, ieatbm7212, CZ3803EJNR, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 14, N, ieatc7000-375b14ilo.athtem.eei.ericsson.se, 10.232.86.142, iLO5, 2.55, ieatbm7213, CZ3803EJNW, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 15, N, ieatc7000-375b15ilo.athtem.eei.ericsson.se, 10.232.86.143, iLO5, 2.55, ieatbm7214, CZ3803EJP9, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012A/10*012, ieatc7000-375, CZ3803EJK8, ieatc7000-375oa1, 10.232.86.121, ieatc7000-375oa2, 10.232.86.122, 16, N, ieatc7000-375b16ilo.athtem.eei.ericsson.se, 10.232.86.144, iLO5, 2.55, ieatbm7215, CZ3803EJPD, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 1, N, ieatc7000-378b1ilo.athtem.eei.ericsson.se, 10.151.184.60, iLO5, 1.40, ieatesx7241.athtem.eei.ericsson.se, CZ3815X9JJ, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 2, N, ieatc7000-378b2ilo.athtem.eei.ericsson.se, 10.151.184.61, iLO5, 1.35, ieatesx7242.athtem.eei.ericsson.se, CZ3815X9JN, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 3, N, ieatc7000-378b3ilo.athtem.eei.ericsson.se, 10.151.184.62, iLO5, 1.35, ieatesx7243.athtem.eei.ericsson.se, CZ3815X9K3, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 4, N, ieatc7000-378b4ilo.athtem.eei.ericsson.se, 10.151.184.63, iLO5, 1.35, ieatesx7244.athtem.eei.ericsson.se, CZ3815X9K7, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 5, N, ieatc7000-378b5ilo.athtem.eei.ericsson.se, 10.151.184.64, iLO5, 1.20, ieatesx7245.athtem.eei.ericsson.se, CZ3815X9KL, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 6, N, ieatc7000-378b6ilo.athtem.eei.ericsson.se, 10.151.184.65, iLO5, 1.35, ieatesx7246.athtem.eei.ericsson.se, CZ3815X9KR, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 7, N, ieatc7000-378b7ilo.athtem.eei.ericsson.se, 10.151.184.66, iLO5, 1.35, ieatesx7247.athtem.eei.ericsson.se, CZ3815X9L5, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 8, N, ieatc7000-378b8ilo.athtem.eei.ericsson.se, 10.151.184.67, iLO5, 1.35, ieatesx7248.athtem.eei.ericsson.se, CZ282103L7, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 9, N, ieatc7000-378b9ilo.athtem.eei.ericsson.se, 10.151.184.68, iLO5, 1.35, ieatesx7249.athtem.eei.ericsson.se, CZ3815X9JT, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 10, N, ieatc7000-378b10ilo.athtem.eei.ericsson.se, 10.151.184.69, iLO5, 1.35, ieatesx7250.athtem.eei.ericsson.se, CZ3815X9JY, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 11, N, ieatc7000-378b11ilo.athtem.eei.ericsson.se, 10.151.184.70, iLO5, 1.35, ieatesx7251.athtem.eei.ericsson.se, CZ3815X9KB, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 12, N, ieatc7000-378b12ilo.athtem.eei.ericsson.se, 10.151.184.71, iLO5, 1.35, ieatesx7252.athtem.eei.ericsson.se, CZ3815X9KF, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 13, N, ieatc7000-378b13ilo.athtem.eei.ericsson.se, 10.151.184.72, iLO5, 1.35, ieatesx7253.athtem.eei.ericsson.se, CZ3815X9KW, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 14, N, ieatc7000-378b14ilo.athtem.eei.ericsson.se, 10.151.184.73, iLO5, 1.35, ieatesx7254.athtem.eei.ericsson.se, CZ3815X9L1, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 15, N, ieatc7000-378b15ilo.athtem.eei.ericsson.se, 10.151.184.74, iLO5, 1.35, ieatesx7255.athtem.eei.ericsson.se, CZ3815X9LD, Non-Recoverable Error, ON, ProLiant BL460c Gen10
IEAT01-00-0012/06*031, ieatc7000-378, CZ35294P9N, ieatc7000-378oa1, 10.151.184.52, ieatc7000-378oa2, 10.151.184.53, 16, N, ieatc7000-378b16ilo.athtem.eei.ericsson.se, 10.151.184.75, iLO5, 1.35, ieatesx7256.athtem.eei.ericsson.se, , OK, ON, ProLiant BL460c Gen10
